Airline_Code,Airline_ID,Source_Airport,Source_Airport_ID,Destination_Airport,Destination_Airport_ID,Codeshare,Stops,Equipment
CZ,1767,CSX,3371,XNN,6366,,0,320
CZ,1767,CSX,3371,YCU,6430,,0,733
CZ,1767,CSX,3371,YNT,3392,,0,320 319
CZ,1767,CSX,3371,YTY,8876,,0,320
CZ,1767,CSX,3371,ZUH,6355,,0,738
CZ,1767,CTU,3395,NNY,6359,,0,E90
CZ,1767,CZX,4109,FOC,3385,Y,0,737
CZ,1767,CZX,4109,TYN,3369,Y,0,737
CZ,1767,DDG,6433,PVG,3406,,0,320
CZ,1767,DLC,3404,HET,6345,,0,320
CZ,1767,DLC,3404,KHN,3384,,0,738
CZ,1767,DLC,3404,MDG,4334,,0,319
CZ,1767,DLC,3404,NGB,3387,,0,321 738
CZ,1767,DLC,3404,NGO,3942,,0,319
CZ,1767,DLC,3404,TOY,2324,,0,319
CZ,1767,DLC,3404,TXN,6387,,0,320
CZ,1767,DLC,3404,YNJ,6414,,0,319
CZ,1767,DLC,3404,YNZ,6393,,0,73G 738
CZ,1767,DLC,3404,YTY,8876,,0,320
CZ,1767,DLU,4054,KWE,3394,,0,319
CZ,1767,DNH,4308,URC,3399,,0,E90
CZ,1767,DNH,4308,XIY,3379,,0,E90
CZ,1767,DPS,3940,SZX,3374,,0,320
CZ,1767,DTW,3645,PEK,3364,Y,0,777
CZ,1767,DTW,3645,PVG,3406,Y,0,77L 777
CZ,1767,DYG,6353,SZX,3374,,0,319
CZ,1767,DYG,6353,TPE,2276,,0,320
CZ,1767,DYG,6353,TYN,3369,,0,320
CZ,1767,FOC,3385,HGH,3386,Y,0,737
CZ,1767,FOC,3385,HRB,3400,Y,0,737
CZ,1767,FOC,3385,KMG,3382,Y,0,737
CZ,1767,FOC,3385,KUL,3304,Y,0,738
CZ,1767,FOC,3385,KWE,3394,Y,0,737
CZ,1767,FOC,3385,MFM,3121,,0,738
CZ,1767,FOC,3385,SHA,3391,Y,0,737
CZ,1767,FOC,3385,SIN,3316,Y,0,738
CZ,1767,FOC,3385,SYX,4030,Y,0,737
CZ,1767,FOC,3385,SZX,3374,,0,320
CZ,1767,FOC,3385,TAO,3390,Y,0,737
CZ,1767,FOC,3385,WUH,3376,,0,738 73G
CZ,1767,FRU,2912,URC,3399,,0,73G
CZ,1767,FUK,2305,SHE,4144,,0,319
CZ,1767,GYD,2922,URC,3399,,0,73G
CZ,1767,HAK,4120,NNG,3373,,0,738
CZ,1767,HAK,4120,PVG,3406,,0,320
CZ,1767,HAK,4120,WUH,3376,,0,320
CZ,1767,HAK,4120,XMN,3383,,0,733
CZ,1767,HAN,3199,PEK,3364,Y,0,321 777
CZ,1767,HET,6345,INC,4085,,0,319 320
CZ,1767,HET,6345,NKG,3388,Y,0,737
CZ,1767,HET,6345,TAO,3390,,0,73G
CZ,1767,HET,6345,TGO,6348,,0,319
CZ,1767,HET,6345,URC,3399,,0,319 73G 320
CZ,1767,HET,6345,XIL,6350,,0,319
CZ,1767,HFE,3389,HRB,3400,,0,738
CZ,1767,HFE,3389,TYN,3369,Y,0,737
CZ,1767,HFE,3389,XIY,3379,,0,738 73G
CZ,1767,HFE,3389,ZUH,6355,,0,738
CZ,1767,HGH,3386,HRB,3400,,0,320
CZ,1767,HGH,3386,NNY,6359,,0,E90
CZ,1767,HGH,3386,URC,3399,,0,73G
CZ,1767,HGH,3386,WUH,3376,,0,738
CZ,1767,HGH,3386,ZUH,6355,,0,738 320
CZ,1767,HKG,3077,MXZ,6354,,0,E90
CZ,1767,HKG,3077,SHE,4144,,0,320
CZ,1767,HKG,3077,SWA,4302,,0,738
CZ,1767,HKT,3179,KWE,3394,,0,738
CZ,1767,HKT,3179,SZX,3374,,0,321
CZ,1767,HMI,6743,URC,3399,,0,E90
CZ,1767,HRB,3400,ICN,3930,,0,320
CZ,1767,HRB,3400,KHN,3384,Y,0,737
CZ,1767,HRB,3400,KIJ,4381,,0,320
CZ,1767,HRB,3400,KIX,3992,,0,319
CZ,1767,HRB,3400,OHE,6943,,0,319
CZ,1767,HRB,3400,YCU,6430,,0,320
CZ,1767,HRB,3400,YIW,6394,,0,738
CZ,1767,HRB,3400,YNZ,6393,Y,0,737
CZ,1767,HRB,3400,YTY,8876,,0,320
CZ,1767,HSN,6395,LYG,6383,,0,320
CZ,1767,HSN,6395,PEK,3364,Y,0,737
CZ,1767,HSN,6395,SZX,3374,,0,320
CZ,1767,HSN,6395,XMN,3383,Y,0,737
CZ,1767,ICN,3930,MDG,4334,,0,73J 320
CZ,1767,ICN,3930,PVG,3406,,0,738
CZ,1767,ICN,3930,SHE,4144,,0,321 320
CZ,1767,ICN,3930,WUH,3376,,0,738
CZ,1767,IKA,4330,URC,3399,,0,73G
CZ,1767,INC,4085,NKG,3388,,0,738
CZ,1767,INC,4085,TYN,3369,,0,320
CZ,1767,INC,4085,XUZ,4149,,0,73G
CZ,1767,ISB,2223,PEK,3364,Y,0,310
CZ,1767,ISB,2223,URC,3399,,0,752
CZ,1767,IST,1701,URC,3399,,0,330
CZ,1767,JJN,6386,MFM,3121,,0,738
CZ,1767,JJN,6386,NKG,3388,Y,0,737
CZ,1767,JJN,6386,PEK,3364,Y,0,737
CZ,1767,JMU,6411,PVG,3406,,0,320
CZ,1767,JXA,8417,SHE,4144,,0,320
CZ,1767,KCA,6406,URC,3399,,0,E90
CZ,1767,KHH,2264,WUH,3376,,0,738
CZ,1767,KHN,3384,LYA,4148,,0,319
CZ,1767,KHN,3384,NKG,3388,,0,738 319
CZ,1767,KHN,3384,NNG,3373,,0,738
CZ,1767,KHN,3384,TYN,3369,,0,321
CZ,1767,KHN,3384,XIY,3379,Y,0,737
CZ,1767,KHN,3384,XMN,3383,Y,0,737
CZ,1767,KIX,3992,SHE,4144,,0,320
CZ,1767,KMG,3382,LNJ,7527,,0,737 733
CZ,1767,KMG,3382,WNH,7528,,0,737
CZ,1767,KMG,3382,YIW,6394,,0,738
CZ,1767,KMG,3382,ZAT,6378,,0,733
CZ,1767,KMG,3382,ZUH,6355,,0,738
CZ,1767,KOW,6379,SZX,3374,,0,320
CZ,1767,KRL,6407,URC,3399,,0,738 E90 73G
CZ,1767,KRY,6408,URC,3399,,0,73G
CZ,1767,KUL,3304,PVG,3406,Y,0,333
CZ,1767,KUL,3304,XMN,3383,Y,0,738
CZ,1767,KWE,3394,NNG,3373,,0,73G 738
CZ,1767,KWE,3394,SWA,4302,,0,738
CZ,1767,KWE,3394,TAO,3390,,0,738
CZ,1767,KWE,3394,TPE,2276,,0,738
CZ,1767,KWE,3394,URC,3399,,0,73G
CZ,1767,KWE,3394,XNN,6366,,0,738
CZ,1767,KWL,3372,NNG,3373,,0,738
CZ,1767,KWL,3372,SHE,4144,,0,738
CZ,1767,KWL,3372,SWA,4302,,0,738
CZ,1767,KWL,3372,TNA,4108,,0,738
CZ,1767,KWL,3372,WNZ,6392,,0,738
CZ,1767,KWL,3372,WUH,3376,,0,73G
CZ,1767,LBD,6147,URC,3399,,0,73G
CZ,1767,LHW,6431,SHE,4144,,0,319 320
CZ,1767,LHW,6431,WUH,3376,Y,0,737
CZ,1767,LYG,6383,XUZ,4149,,0,738
CZ,1767,LZO,6399,SZX,3374,,0,319
CZ,1767,MDG,4334,PVG,3406,,0,320
CZ,1767,MXZ,6354,SZX,3374,,0,E90
CZ,1767,MXZ,6354,ZUH,6355,,0,E90
CZ,1767,NAO,6401,PEK,3364,,0,319
CZ,1767,NAO,6401,SZX,3374,,0,321
CZ,1767,NBS,8826,PEK,3364,,0,319
CZ,1767,NDG,6413,PVG,3406,,0,320
CZ,1767,NGB,3387,SWA,4302,,0,738
CZ,1767,NGB,3387,SZX,3374,,0,321 320 319
CZ,1767,NGB,3387,WUH,3376,,0,738
CZ,1767,NGB,3387,XMN,3383,Y,0,737
CZ,1767,NGO,3942,SHE,4144,,0,319
CZ,1767,NKG,3388,SWA,4302,,0,738
CZ,1767,NKG,3388,URC,3399,,0,73G
CZ,1767,NNG,3373,SWA,4302,,0,738
CZ,1767,NNG,3373,TPE,2276,,0,738
CZ,1767,NNY,6359,SHA,3391,,0,E90
CZ,1767,NNY,6359,SZX,3374,,0,319
CZ,1767,OSS,2913,URC,3399,,0,73G
CZ,1767,OVB,4078,URC,3399,,0,73G
CZ,1767,PEK,3364,TAS,2983,,0,330
CZ,1767,PEK,3364,TEN,6963,,0,319
CZ,1767,PEK,3364,WUS,6391,Y,0,737
CZ,1767,PUS,2372,SHE,4144,,0,320
CZ,1767,PVG,3406,URC,3399,,0,320
CZ,1767,PVG,3406,WUH,3376,,0,738 320
CZ,1767,PVG,3406,YNJ,6414,,0,320
CZ,1767,SHA,3391,WUH,3376,,0,321 738 733 320
CZ,1767,SHE,4144,XMN,3383,Y,0,737
CZ,1767,SHE,4144,YIW,6394,,0,738
CZ,1767,SHE,4144,YNT,3392,,0,320 321 319
CZ,1767,SHE,4144,YNZ,6393,,0,73G 738
CZ,1767,SIN,3316,XMN,3383,,0,738
CZ,1767,SJW,6347,URC,3399,,0,320 319
CZ,1767,SVO,2985,URC,3399,,0,738
CZ,1767,SWA,4302,SYX,4030,,0,738
CZ,1767,SWA,4302,WUH,3376,,0,738
CZ,1767,SWA,4302,YIW,6394,,0,738
CZ,1767,SWA,4302,ZUH,6355,,0,738
CZ,1767,SYX,4030,WUH,3376,,0,320
CZ,1767,SYX,4030,XIY,3379,,0,320
CZ,1767,SYX,4030,YCU,6430,,0,320
CZ,1767,SYX,4030,YTY,8876,,0,320
CZ,1767,SYX,4030,ZHA,6357,,0,E90
CZ,1767,SZX,3374,TEN,6963,,0,319
CZ,1767,SZX,3374,TXN,6387,,0,319
CZ,1767,TAO,3390,TXN,6387,,0,320
CZ,1767,TAS,2983,URC,3399,,0,752
CZ,1767,TBS,3973,URC,3399,,0,73G
CZ,1767,TCG,6752,URC,3399,,0,E90
CZ,1767,TSE,2910,URC,3399,,0,73G
CZ,1767,TSN,3368,WUH,3376,,0,738 73G
CZ,1767,TXN,6387,TYN,3369,Y,0,737
CZ,1767,TXN,6387,XMN,3383,Y,0,737
CZ,1767,TYN,3369,WUH,3376,,0,73G
CZ,1767,TYN,3369,XIY,3379,,0,320 319
CZ,1767,TYN,3369,XMN,3383,Y,0,737
CZ,1767,URC,3399,WUH,3376,,0,738 320 73G
CZ,1767,URC,3399,YIN,6409,,0,73G E90
CZ,1767,URC,3399,YIW,6394,,0,738
CZ,1767,WNZ,6392,WUH,3376,,0,738
CZ,1767,WUH,3376,XIY,3379,,0,738 73G
CZ,1767,WUH,3376,YNZ,6393,,0,73G 738
CZ,1767,WUH,3376,ZUH,6355,,0,738
CZ,1767,WXN,6403,XIY,3379,Y,0,737
CZ,1767,WXN,6403,XMN,3383,Y,0,737
CZ,1767,XFN,6360,XMN,3383,,0,738
CZ,1767,XIY,3379,ENY,6367,,0,320
CZ,1767,XMN,3383,YIH,6361,Y,0,737
CZ,1767,XMN,3383,YIW,6394,,0,738
CZ,1767,XMN,3383,YNZ,6393,Y,0,737
CZ,1767,YIW,6394,ZUH,6355,,0,738
CZ,1767,YNZ,6393,NTG,5475,,0,738
D3,1966,DXB,2188,HGA,1121,,0,321
D3,1966,HGA,1121,JIB,4119,,0,321
D3,1966,HGA,1121,MGQ,5687,,0,321
D6,2881,JNB,813,NLA,910,,0,732
D7,2417,ADL,3341,KUL,3304,,0,330
D7,2417,CMB,3024,KUL,3304,,0,330
D7,2417,CTU,3395,KUL,3304,,0,330
D7,2417,HGH,3386,KUL,3304,,0,330
D7,2417,HND,2359,KUL,3304,,0,330
D7,2417,ICN,3930,KUL,3304,,0,330
D7,2417,JED,2072,KUL,3304,,0,330
D7,2417,KIX,3992,KUL,3304,,0,330
D7,2417,KTM,3125,KUL,3304,,0,330
D7,2417,KUL,3304,MEL,3339,,0,330
D7,2417,KUL,3304,NGO,3942,,0,330
D7,2417,KUL,3304,OOL,3321,,0,330
D7,2417,KUL,3304,PEK,3364,,0,330
D7,2417,KUL,3304,PER,3351,,0,330
D7,2417,KUL,3304,PUS,2372,,0,330
D7,2417,KUL,3304,SYD,3361,,0,330
DC,2585,AGH,5597,BMA,738,,0,AT7
DC,2585,BMA,738,HAD,709,,0,AT7
DC,2585,BMA,738,KLR,707,Y,0,S20
DC,2585,BMA,738,RNB,685,,0,S20
DC,2585,BMA,738,SDL,721,,0,S20
DC,2585,BMA,738,THN,693,,0,S20
DC,2585,BMA,738,VBY,746,,0,AT7 AR1
DC,2585,BMA,738,VXO,711,,0,S20
DC,2585,GSE,691,VBY,746,,0,AT7
DC,2585,MMX,708,VBY,746,,0,AT7
DD,3674,BFV,4133,DMK,3157,,0,ATR
DD,3674,CEI,3932,DMK,3157,,0,738
DD,3674,CJM,4300,DMK,3157,,0,ATR
DD,3674,CNX,3931,DMK,3157,,0,738
DD,3674,CNX,3931,UTH,3183,,0,738
DD,3674,DMK,3157,HDY,3181,,0,738
DD,3674,DMK,3157,HKT,3179,,0,738
DD,3674,DMK,3157,KBV,3174,,0,738
DD,3674,DMK,3157,KOP,3936,,0,738
DD,3674,DMK,3157,LOE,3186,,0,ATR
DD,3674,DMK,3157,MAQ,6186,,0,ATR
DD,3674,DMK,3157,NNT,4131,,0,ATR
DD,3674,DMK,3157,NST,3933,,0,738
DD,3674,DMK,3157,PHS,3170,,0,738
DD,3674,DMK,3157,PRH,3164,,0,ATR
DD,3674,DMK,3157,RGN,3239,,0,738
DD,3674,DMK,3157,ROI,4132,,0,738
DD,3674,DMK,3157,SNO,3184,,0,738
DD,3674,DMK,3157,TST,3182,,0,738
DD,3674,DMK,3157,UBP,3937,,0,738
DD,3674,DMK,3157,UNN,4134,,0,ATR
DD,3674,DMK,3157,URT,4000,,0,738
DD,3674,DMK,3157,UTH,3183,,0,738
DE,1868,ACE,1055,BHX,469,Y,0,757
DE,1868,ACE,1055,FRA,340,,0,757
DE,1868,ACE,1055,GLA,534,Y,0,757
DE,1868,ACE,1055,HAJ,352,,0,32S
DE,1868,ACE,1055,MAN,478,Y,0,330 320
DE,1868,ACE,1055,PAD,371,,0,32S
DE,1868,ACE,1055,STR,350,,0,32S
DE,1868,ACE,1055,SXF,337,,0,32S
DE,1868,AGA,1064,DUS,345,,0,32S
DE,1868,AGA,1064,FRA,340,,0,32S
DE,1868,AGA,1064,LEJ,348,,0,32S
DE,1868,AGA,1064,MUC,346,,0,32S
DE,1868,ANU,2874,FRA,340,,0,767
DE,1868,AYT,1688,FRA,340,,0,757
DE,1868,AYT,1688,HAJ,352,,0,32S 321
DE,1868,AYT,1688,SXF,337,,0,757
DE,1868,BGI,2875,FRA,340,,0,767
DE,1868,BGI,2875,MAN,478,Y,0,330
DE,1868,CHQ,1474,DUS,345,,0,32S
DE,1868,CUN,1852,FRA,340,,0,767
DE,1868,CUN,1852,MAN,478,Y,0,330
DE,1868,DJE,293,FRA,340,,0,757
DE,1868,DJE,293,LEJ,348,,0,32S
DE,1868,DLM,1715,DUS,345,,0,757
DE,1868,DLM,1715,FRA,340,,0,757
DE,1868,DLM,1715,HAJ,352,,0,321
DE,1868,DLM,1715,HAM,342,,0,32S
DE,1868,DLM,1715,MUC,346,,0,757
DE,1868,DLM,1715,STR,350,,0,32S
DE,1868,DLM,1715,SXF,337,,0,32S
DE,1868,DUS,345,LCA,1197,,0,757
DE,1868,DUS,345,XRY,1226,,0,32S 757
DE,1868,FNC,4091,FRA,340,,0,757
DE,1868,FNC,4091,HAM,342,,0,32S
DE,1868,FNC,4091,STR,350,,0,32S
DE,1868,FRA,340,CHQ,1474,,0,757
DE,1868,FRA,340,DBV,1200,,0,32S
DE,1868,FRA,340,FUE,1051,,0,757
DE,1868,FRA,340,HAV,1909,,0,767
DE,1868,FRA,340,HOG,1910,,0,767
DE,1868,FRA,340,HRG,1130,,0,757
DE,1868,FRA,340,KGS,1458,,0,738 32S
DE,1868,FRA,340,LAS,3877,,0,767
DE,1868,FRA,340,LPA,1054,,0,757
DE,1868,FRA,340,MBA,1145,,0,767
DE,1868,FRA,340,MBJ,1780,,0,767
DE,1868,FRA,340,MLE,3156,,0,767
DE,1868,FRA,340,MRU,893,,0,767
DE,1868,FRA,340,NBO,4059,,0,767
DE,1868,FRA,340,POP,1761,,0,767
DE,1868,FRA,340,PUJ,1760,,0,767
DE,1868,FRA,340,REC,2610,,0,767
DE,1868,FRA,340,RHO,1472,,0,32S 738
DE,1868,FRA,340,SDQ,1762,,0,767
DE,1868,FRA,340,SEA,3577,,0,767
DE,1868,FRA,340,SEZ,994,,0,767
DE,1868,FRA,340,SJU,2890,,0,767
DE,1868,FRA,340,SPC,1053,,0,738
DE,1868,FRA,340,SPU,1206,,0,32S
DE,1868,FRA,340,SSA,2621,,0,767
DE,1868,FRA,340,TAB,2901,,0,767
DE,1868,FRA,340,TFS,1056,,0,757 738
DE,1868,FRA,340,VRA,1923,,0,767
DE,1868,FRA,340,XRY,1226,,0,767 738 757
DE,1868,FRA,340,YHZ,73,,0,767
DE,1868,FUE,1051,HAJ,352,,0,32S
DE,1868,FUE,1051,MAN,478,,0,757
DE,1868,FUE,1051,PAD,371,,0,32S
DE,1868,FUE,1051,STR,350,,0,32S
DE,1868,FUE,1051,SXF,337,,0,321
DE,1868,GLA,534,CUN,1852,Y,0,330
DE,1868,GLA,534,MCO,3878,Y,0,330
DE,1868,HAJ,352,KGS,1458,,0,32S
DE,1868,HAJ,352,LCA,1197,,0,32S
DE,1868,HAJ,352,RHO,1472,,0,32S
DE,1868,HAM,342,HRG,1130,,0,757
DE,1868,HAM,342,RHO,1472,,0,32S
DE,1868,HAM,342,XRY,1226,,0,32S
DE,1868,HER,1452,SXF,337,,0,32S
DE,1868,HOG,1910,MBJ,1780,,0,767
DE,1868,HRG,1130,MUC,346,,0,757
DE,1868,IBZ,1225,MAN,478,,0,757
DE,1868,KGS,1458,STR,350,,0,32S
DE,1868,KGS,1458,SXF,337,,0,32S
DE,1868,LAS,3877,MAN,478,Y,0,330
DE,1868,LCA,1197,SXF,337,,0,32S
DE,1868,LEJ,348,CFU,1460,,0,32S
DE,1868,LEJ,348,LPA,1054,,0,321
DE,1868,LEJ,348,RHO,1472,,0,32S
DE,1868,LPA,1054,PAD,371,,0,32S
DE,1868,LPA,1054,STR,350,,0,32S
DE,1868,LPA,1054,SXF,337,,0,321
DE,1868,MAN,478,MBJ,1780,Y,0,330
DE,1868,MAN,478,MCO,3878,Y,0,330
DE,1868,MAN,478,PMI,3998,,0,757
DE,1868,MAN,478,TFS,1056,,0,757
DE,1868,MAN,478,UVF,2894,Y,0,330
DE,1868,MAN,478,ZTH,1488,,0,757
DE,1868,MUC,346,CHQ,1474,,0,32S
DE,1868,MUC,346,SPC,1053,,0,32S
DE,1868,MUC,346,XRY,1226,,0,32S
DE,1868,PAD,371,TFS,1056,,0,32S
DE,1868,PMI,3998,SXF,337,,0,321
DE,1868,POP,1761,ANU,2874,,0,767
DE,1868,RHO,1472,STR,350,,0,32S
DE,1868,RHO,1472,SXF,337,,0,32S
DE,1868,SDQ,1762,SJO,1885,,0,767
DE,1868,STR,350,TFS,1056,,0,32S
DE,1868,STR,350,XRY,1226,,0,32S
DE,1868,SXF,337,CFU,1460,,0,738
DE,1868,SXF,337,TFS,1056,,0,321
DE,1868,SXF,337,XRY,1226,,0,32S
DE,1868,TAB,2901,BGI,2875,,0,767
DE,1868,UVF,2894,BGI,2875,Y,0,330
DE,1868,ZNZ,1186,FRA,340,,0,767
DG,4475,BKK,3885,CRK,4140,,0,320
DG,4475,CRK,4140,KLO,2430,,0,320
DG,4475,KLO,2430,SIN,3316,,0,320
DH,10128,BKO,1044,CKY,4162,,0,AT7
DH,10128,BKO,1044,COO,245,,0,AT7
DH,10128,BKO,1044,LOS,273,,0,AT7
DH,10128,COO,245,LBV,970,,0,AT7
DH,10128,LBV,970,LOS,273,,0,AT7
DH,10128,LOS,273,SSG,891,,0,AT7
DL,2009,ABE,4355,DTW,3645,Y,0,CRJ
DL,2009,ABQ,4019,MSP,3858,,0,320
DL,2009,ABQ,4019,SLC,3536,Y,0,CR9 CR7
DL,2009,ABR,5714,MSP,3858,Y,0,CRJ
DL,2009,ACC,248,JFK,3797,,0,76W
DL,2009,ALB,3864,DTW,3645,Y,0,CRJ CR9
DL,2009,ALB,3864,MSP,3858,Y,0,CR9
DL,2009,AMS,580,ATL,3682,,0,333 76W
DL,2009,AMS,580,BOM,2997,,0,76W
DL,2009,AMS,580,BOS,3448,,0,333
DL,2009,AMS,580,DFW,3670,Y,0,332
DL,2009,AMS,580,DTW,3645,,0,777 333 76W 332
DL,2009,AMS,580,EWR,3494,,0,76W
DL,2009,AMS,580,IAD,3714,Y,0,333 332
DL,2009,AMS,580,IAH,3550,Y,0,74M
DL,2009,AMS,580,JFK,3797,,0,76W
DL,2009,AMS,580,LAX,3484,Y,0,74M 747
DL,2009,AMS,580,MSP,3858,,0,333 332 76W
DL,2009,AMS,580,ORD,3830,Y,0,74M
DL,2009,AMS,580,PDX,3720,,0,333
DL,2009,AMS,580,SEA,3577,,0,333
DL,2009,AMS,580,SFO,3469,Y,0,747
DL,2009,AMS,580,YUL,146,Y,0,M11
DL,2009,AMS,580,YVR,156,Y,0,333
DL,2009,AMS,580,YYC,178,Y,0,332
DL,2009,AMS,580,YYZ,193,Y,0,M11 333 747 74M 332
DL,2009,ANC,3774,MSP,3858,,0,738 757
DL,2009,ANC,3774,SLC,3536,,0,738
DL,2009,APN,5720,DTW,3645,Y,0,CRJ
DL,2009,APN,5720,MSP,3858,Y,0,CRJ
DL,2009,ATL,3682,AUA,2895,,0,738 757
DL,2009,ATL,3682,BDA,4069,,0,319
DL,2009,ATL,3682,BJX,1815,Y,0,CR9
DL,2009,ATL,3682,BOG,2709,,0,73W
DL,2009,ATL,3682,BON,2896,,0,757
DL,2009,ATL,3682,BSB,2531,,0,752
DL,2009,ATL,3682,BZE,1957,,0,319 M88
DL,2009,ATL,3682,CCS,2851,,0,757
DL,2009,ATL,3682,DXB,2188,,0,77L
DL,2009,ATL,3682,EZE,3988,,0,76W
DL,2009,ATL,3682,FAR,4292,Y,0,CR9
DL,2009,ATL,3682,FPO,1948,,0,M88
DL,2009,ATL,3682,FSD,4009,Y,0,CR7
DL,2009,ATL,3682,GCM,1926,,0,M88
DL,2009,ATL,3682,GGT,1941,Y,0,CR9
DL,2009,ATL,3682,GIG,2560,,0,764
DL,2009,ATL,3682,GRU,2564,,0,76W
DL,2009,ATL,3682,HNL,3728,,0,333
DL,2009,ATL,3682,ICN,3930,Y,0,77W
DL,2009,ATL,3682,JNB,813,,0,77L
DL,2009,ATL,3682,KIN,1779,,0,319
DL,2009,ATL,3682,LIM,2789,,0,76W
DL,2009,ATL,3682,LOS,273,,0,76W
DL,2009,ATL,3682,MGA,1863,,0,319 320
DL,2009,ATL,3682,NRT,2279,,0,744
DL,2009,ATL,3682,PAP,1897,,0,320
DL,2009,ATL,3682,PLS,1754,,0,73W M88
DL,2009,ATL,3682,PUJ,1760,,0,738 M88 
DL,2009,ATL,3682,RTB,1774,,0,738
DL,2009,ATL,3682,SAL,1892,,0,319 320
DL,2009,ATL,3682,SAP,1772,,0,319 320
DL,2009,ATL,3682,SCL,2650,,0,76W
DL,2009,ATL,3682,SDQ,1762,,0,73H
DL,2009,ATL,3682,SJC,3748,,0,738
DL,2009,ATL,3682,SXM,2899,,0,757
DL,2009,ATL,3682,TGU,1776,,0,73W
DL,2009,ATL,3682,UIO,2688,,0,73W
DL,2009,ATL,3682,UVF,2894,,0,738 73H 757
DL,2009,ATL,3682,ZRH,1678,,0,76W
DL,2009,ATW,4047,DTW,3645,Y,0,CRJ
DL,2009,ATW,4047,MSP,3858,Y,0,CRJ CR9
DL,2009,AUA,2895,LGA,3697,,0,738
DL,2009,AUS,3673,DTW,3645,,0,717
DL,2009,AUS,3673,MEM,3473,Y,0,CRJ
DL,2009,AUS,3673,MSP,3858,,0,319
DL,2009,AUS,3673,SLC,3536,,0,319
DL,2009,AVL,4007,DTW,3645,Y,0,CRJ
DL,2009,AVP,4286,DTW,3645,Y,0,CRJ
DL,2009,AZO,4039,DTW,3645,,0,ERJ
DL,2009,AZO,4039,MSP,3858,Y,0,CRJ
DL,2009,BDA,4069,BOS,3448,,0,738
DL,2009,BDL,3825,CVG,3488,Y,0,CRJ
DL,2009,BDL,3825,DTW,3645,,0,M88 319
DL,2009,BDL,3825,MSP,3858,,0,319
DL,2009,BDL,3825,RDU,3626,Y,0,CRJ CR9
DL,2009,BGM,4129,DTW,3645,Y,0,CRJ
DL,2009,BGR,3463,DTW,3645,Y,0,CR7
DL,2009,BGR,3463,LGA,3697,,0,CR7
DL,2009,BHM,3811,DTW,3645,Y,0,CRJ
DL,2009,BHM,3811,LGA,3697,Y,0,CR7 CR9
DL,2009,BHM,3811,MCO,3878,Y,0,CR7
DL,2009,BHM,3811,MSP,3858,Y,0,CR7
DL,2009,BIL,4021,MSP,3858,,0,320 319
DL,2009,BIL,4021,SLC,3536,Y,0,CR7 CRJ CR9
DL,2009,BIS,4083,MSP,3858,Y,0,CR9 E75 CRJ E70
DL,2009,BJI,4287,MSP,3858,Y,0,CRJ
DL,2009,BJX,1815,LAX,3484,Y,0,CR9
DL,2009,BMI,4037,DTW,3645,Y,0,CRJ
DL,2009,BMI,4037,MSP,3858,Y,0,CRJ
DL,2009,BNA,3690,CVG,3488,Y,0,CRJ
DL,2009,BNA,3690,DTW,3645,,0,738 320
DL,2009,BNA,3690,MCO,3878,Y,0,CR9
DL,2009,BNA,3690,MSP,3858,Y,0,CR9 CRJ
DL,2009,BNA,3690,SLC,3536,Y,0,CR9
DL,2009,BOI,3495,MSP,3858,,0,738 320
DL,2009,BOI,3495,SLC,3536,,0,320 73H 319 738
DL,2009,BOS,3448,CMH,3759,,0,ERJ
DL,2009,BOS,3448,CVG,3488,,0,73H
DL,2009,BOS,3448,IND,3585,Y,0,E75
DL,2009,BOS,3448,MSP,3858,,0,738 319 757 M90 320
DL,2009,BOS,3448,MYR,3515,Y,0,E75
DL,2009,BOS,3448,SLC,3536,,0,73H 738
DL,2009,BRD,6957,INL,3535,Y,0,CRJ
DL,2009,BRD,6957,MSP,3858,Y,0,CRJ
DL,2009,BTM,4022,SLC,3536,Y,0,CRJ
DL,2009,BTS,1745,PRG,1587,Y,0,AT4
DL,2009,BTV,3711,DTW,3645,Y,0,CRJ
DL,2009,BTV,3711,LGA,3697,,0,CR7
DL,2009,BUF,3820,DTW,3645,,0,M88 319 320 M90 ERJ
DL,2009,BUF,3820,LGA,3697,,0,CR7
DL,2009,BUF,3820,MSP,3858,Y,0,E70 CR9
DL,2009,BUR,3644,SLC,3536,Y,0,CRJ
DL,2009,BWI,3849,CVG,3488,,0,ERJ
DL,2009,BWI,3849,DTW,3645,,0,320 M88 M90 ERJ
DL,2009,BWI,3849,MSP,3858,,0,320 M88 M90 319
DL,2009,BWI,3849,RDU,3626,,0,ERJ
DL,2009,BWI,3849,SLC,3536,,0,320
DL,2009,BZE,1957,LAX,3484,,0,320
DL,2009,BZN,4020,MSP,3858,,0,320 319
DL,2009,BZN,4020,SLC,3536,Y,0,CR9 CRJ
DL,2009,CAE,3561,DTW,3645,Y,0,CRJ
DL,2009,CAE,3561,LGA,3697,Y,0,CRJ
DL,2009,CAK,4112,DTW,3645,Y,0,CRJ
DL,2009,CDC,3824,SLC,3536,Y,0,CRJ
DL,2009,CHA,3578,DTW,3645,Y,0,CRJ
DL,2009,CHS,3806,DTW,3645,,0,ERJ
DL,2009,CHS,3806,LGA,3697,,0,CR7
DL,2009,CID,4043,DTW,3645,Y,0,CRJ
DL,2009,CID,4043,MSP,3858,Y,0,CRJ
DL,2009,CIU,5729,DTW,3645,Y,0,CRJ
