Airline_ID,Airline_Name,Destination_Airport,Destination_Airport_ID,Source_Airport,Source_Airport_ID
1161,Pegasus Airlines,PRG,75383,SSH,82344
1716,Germania,MUC,68611,SSH,82344
1161,Pegasus Airlines,HAM,56141,SSH,82344
1427,EgyptAir,ABJ,40058,SSH,82344
1108,Allegiant Air,AZA,41201,STC,82387
1793,United,TLV,84326,STI,82393
941,Copa,ASU,40885,STI,82393
1467,Spirit Airlines,LIM,65741,STI,82393
1467,Spirit Airlines,MDE,67797,STI,82393
870,jetBlue,UIO,86479,STI,82393
941,Copa,SCL,81580,STI,82393
941,Copa,VVI,89401,STI,82393
870,jetBlue,MEX,67864,STI,82393
870,jetBlue,DXB,48018,STI,82393
1467,Spirit Airlines,FLL,52060,STI,82393
870,jetBlue,SJU,81925,STI,82393
1467,Spirit Airlines,GUA,54785,STI,82393
870,jetBlue,STT,82404,STI,82393
870,jetBlue,NAS,69971,STI,82393
870,jetBlue,POS,75251,STI,82393
1289,interCaribbean Airways,PLS,75107,STI,82393
1289,interCaribbean Airways,SCU,81589,STI,82393
1793,United,DEL,47116,STI,82393
1793,United,HND,56756,STI,82393
1467,Spirit Airlines,SJO,81919,STI,82393
1289,interCaribbean Airways,KIN,63438,STI,82393
941,Copa,PTY,75497,STI,82393
1467,Spirit Airlines,PTY,75497,STI,82393
1793,United,VIE,88773,STI,82393
981,Condor,MAD,67652,STI,82393
981,Condor,LIS,65747,STI,82393
105,Thomas Cook Airlines,ARN,40830,STI,82393
105,Thomas Cook Airlines,CPH,45336,STI,82393
1793,United,JNB,61362,STI,82393
981,Condor,MXP,68768,STI,82393
1793,United,DUB,47874,STI,82393
1793,United,ZRH,98424,STI,82393
981,Condor,CDG,44759,STI,82393
105,Thomas Cook Airlines,DUS,47891,STI,82393
981,Condor,IST,59316,STI,82393
474,Sunrise Airways,PAP,74576,STI,82393
1467,Spirit Airlines,SDQ,81633,STI,82393
870,jetBlue,AUA,40961,STI,82393
981,Condor,WAW,90711,STI,82393
105,Thomas Cook Airlines,OSL,73132,STI,82393
1274,LATAM Airlines Brasil,EZE,50421,STM,82397
1282,MAP Linhas Aéreas,TMT,84372,STM,82397
1760,TAP Portugal,LIS,65747,STM,82397
1274,LATAM Airlines Brasil,BCN,42414,STM,82397
1274,LATAM Airlines Brasil,LHR,65698,STM,82397
105,Thomas Cook Airlines,BOG,42983,STN,82398
1379,Jet2,LCA,65441,STN,82398
1161,Pegasus Airlines,SKP,81968,STN,82398
1047,eurowings,VRA,89201,STN,82398
1047,eurowings,MBJ,67706,STN,82398
1047,eurowings,ARN,40830,STN,82398
1161,Pegasus Airlines,BEG,42503,STN,82398
1047,eurowings,SJJ,81914,STN,82398
1047,eurowings,PSA,75425,STN,82398
1161,Pegasus Airlines,PRN,75390,STN,82398
1161,Pegasus Airlines,BAH,42312,STR,82402
819,Aegean Airlines,TLV,84326,STR,82402
1760,TAP Portugal,CCS,44723,STR,82402
1047,eurowings,LCA,65441,STR,82402
1161,Pegasus Airlines,DXB,48018,STR,82402
1760,TAP Portugal,JFK,60987,STR,82402
1707,SAS,KRK,63867,STR,82402
1760,TAP Portugal,LIS,65747,STR,82402
1050,easyJet,CPH,45336,STR,82402
1047,eurowings,TIA,84161,STR,82402
7,Vueling Airlines,RAK,79179,STR,82402
1050,easyJet,FCO,51631,STR,82402
1050,easyJet,BUD,43268,STR,82402
7,Vueling Airlines,SPU,82213,STR,82402
981,Condor,CFU,44869,STR,82402
1707,SAS,DUB,47874,STR,82402
1047,eurowings,OSL,73132,STR,82402
1707,SAS,RIX,79576,STR,82402
1047,eurowings,STN,82398,STR,82402
1050,easyJet,HAM,56141,STR,82402
1793,United,YVR,96322,STS,82403
851,Alaska Airlines,SJD,81908,STS,82403
1108,Allegiant Air,LAS,65363,STS,82403
1606,Qantas,NRT,70788,STS,82403
981,Condor,VCE,88485,STS,82403
981,Condor,AMS,40595,STS,82403
981,Condor,ZRH,98424,STS,82403
981,Condor,CDG,44759,STS,82403
981,Condor,FRA,52337,STS,82403
981,Condor,BCN,42414,STS,82403
981,Condor,WAW,90711,STS,82403
870,jetBlue,LIM,65741,STT,82404
1324,KLM,KEF,63238,STT,82404
870,jetBlue,BDA,42449,STT,82404
1467,Spirit Airlines,FLL,52060,STT,82404
882,Seaborne Airlines,AXA,41105,STT,82404
1369,LIAT,ANU,40645,STT,82404
882,Seaborne Airlines,SJU,81925,STT,82404
1369,LIAT,DOM,47597,STT,82404
870,jetBlue,PUJ,75530,STT,82404
1369,LIAT,SXM,82589,STT,82404
882,Seaborne Airlines,EIS,49619,STT,82404
459,Cape Air,EIS,49619,STT,82404
1369,LIAT,SKB,81954,STT,82404
1793,United,NRT,70788,STT,82404
870,jetBlue,SJO,81919,STT,82404
870,jetBlue,MBJ,67706,STT,82404
1369,LIAT,FDF,51670,STT,82404
881,British Airways,HEL,56332,STT,82404
1324,KLM,LIS,65747,STT,82404
881,British Airways,ATH,40920,STT,82404
881,British Airways,DUB,47874,STT,82404
1324,KLM,PRG,75383,STT,82404
981,Condor,TXL,84892,STT,82404
1369,LIAT,SLU,82021,STT,82404
882,Seaborne Airlines,STX,82408,STT,82404
981,Condor,SVO,82495,STT,82404
858,Alitalia,SPU,82213,STT,82404
858,Alitalia,ODS,72419,STT,82404
35,SpiceJet,BKK,42795,STV,82406
841,Air India,BOM,42989,STV,82406
35,SpiceJet,DXB,48018,STV,82406
1687,S7 Airlines,SIN,81870,STW,82407
1687,S7 Airlines,HAN,56142,STW,82407
1755,Turkish Airlines,IST,59316,STW,82407
1687,S7 Airlines,TLV,84326,STW,82407
1687,S7 Airlines,IKA,58913,STW,82407
1687,S7 Airlines,DXB,48018,STW,82407
1717,Aeroflot,JFK,60987,STW,82407
1687,S7 Airlines,TIV,84182,STW,82407
1687,S7 Airlines,URC,86899,STW,82407
1717,Aeroflot,DEL,47116,STW,82407
1687,S7 Airlines,UGC,86371,STW,82407
1687,S7 Airlines,ALA,40529,STW,82407
1812,UTair,VKO,88879,STW,82407
1812,UTair,VIE,88773,STW,82407
1687,S7 Airlines,ALC,40531,STW,82407
1687,S7 Airlines,LIS,65747,STW,82407
1687,S7 Airlines,VRN,89214,STW,82407
1687,S7 Airlines,KIV,63446,STW,82407
1687,S7 Airlines,RHO,79519,STW,82407
1324,KLM,AMS,40595,STW,82407
1812,UTair,RIX,79576,STW,82407
1687,S7 Airlines,BRU,43141,STW,82407
1687,S7 Airlines,VAR,88402,STW,82407
1687,S7 Airlines,LHR,65698,STW,82407
1687,S7 Airlines,EVN,50238,STW,82407
1687,S7 Airlines,ASB,40866,STW,82407
1687,S7 Airlines,TBS,83843,STW,82407
1687,S7 Airlines,SIP,81872,STW,82407
870,jetBlue,YTZ,96234,STX,82408
870,jetBlue,FLL,52060,STX,82408
882,Seaborne Airlines,AXA,41105,STX,82408
882,Seaborne Airlines,SJU,81925,STX,82408
882,Seaborne Airlines,SKB,81954,STX,82408
870,jetBlue,NAS,69971,STX,82408
882,Seaborne Airlines,STT,82404,STX,82408
1762,Tigerair,SIN,81870,SUB,82434
898,EVA Air,TPE,84501,SUB,82434
843,AirAsia,TPE,84501,SUB,82434
1281,Jetstar,SGN,81774,SUB,82434
1762,Tigerair,MNL,68284,SUB,82434
843,AirAsia,JED,60932,SUB,82434
1121,Garuda Indonesia,JED,60932,SUB,82434
843,AirAsia,MFM,67901,SUB,82434
843,AirAsia,JHB,61074,SUB,82434
952,Cathay Pacific,HKG,56615,SUB,82434
1281,Jetstar,HKG,56615,SUB,82434
1281,Jetstar,PNH,75192,SUB,82434
1281,Jetstar,RGN,79470,SUB,82434
843,AirAsia,BWN,43374,SUB,82434
288,Etihad Airways,DOH,47592,SUB,82434
288,Etihad Airways,MCT,67764,SUB,82434
937,China Airlines,GUM,54797,SUB,82434
843,AirAsia,AKL,40492,SUB,82434
952,Cathay Pacific,NAN,69966,SUB,82434
937,China Airlines,YVR,96322,SUB,82434
843,AirAsia,HNL,56764,SUB,82434
1281,Jetstar,DRW,47751,SUB,82434
843,AirAsia,CAN,44622,SUB,82434
843,AirAsia,BBI,42361,SUB,82434
1762,Tigerair,MLE,68181,SUB,82434
843,AirAsia,PUS,75539,SUB,82434
1762,Tigerair,DAC,46915,SUB,82434
843,AirAsia,KIX,63448,SUB,82434
843,AirAsia,CMB,45186,SUB,82434
288,Etihad Airways,DME,47493,SUB,82434
1713,Singapore Airlines,CPH,45336,SUB,82434
1121,Garuda Indonesia,AMS,40595,SUB,82434
288,Etihad Airways,LHE,65685,SUB,82434
1713,Singapore Airlines,ARN,40830,SUB,82434
843,AirAsia,IKA,58913,SUB,82434
288,Etihad Airways,DUB,47874,SUB,82434
288,Etihad Airways,BRU,43141,SUB,82434
288,Etihad Airways,NBO,70015,SUF,82438
1047,eurowings,AYT,41172,SUF,82438
858,Alitalia,AMM,40589,SUF,82438
288,Etihad Airways,HKG,56615,SUF,82438
858,Alitalia,CAI,44617,SUF,82438
858,Alitalia,ORN,73086,SUF,82438
858,Alitalia,KWI,64105,SUF,82438
858,Alitalia,TLV,84326,SUF,82438
858,Alitalia,EZE,50421,SUF,82438
858,Alitalia,GIG,54215,SUF,82438
1763,Air Transat,YYZ,96474,SUF,82438
1368,Lufthansa,MEX,67864,SUF,82438
858,Alitalia,LCA,65441,SUF,82438
858,Alitalia,TGD,84068,SUF,82438
858,Alitalia,HAV,56150,SUF,82438
858,Alitalia,PEK,74763,SUF,82438
858,Alitalia,LED,65540,SUF,82438
1914,Wizz Air,WAW,90711,SUF,82438
858,Alitalia,TUN,84750,SUF,82438
900,airBaltic,TMP,84368,SUF,82438
1047,eurowings,VIE,88773,SUF,82438
1969,Blue Air,MAD,67652,SUF,82438
858,Alitalia,LUX,66328,SUF,82438
1047,eurowings,LIS,65747,SUF,82438
1368,Lufthansa,TLL,84316,SUF,82438
1914,Wizz Air,OTP,73184,SUF,82438
389,Primera Air,MMX,68248,SUF,82438
1047,eurowings,ARN,40830,SUF,82438
1969,Blue Air,CPH,45336,SUF,82438
858,Alitalia,TIA,84161,SUF,82438
858,Alitalia,CMN,45198,SUF,82438
858,Alitalia,BEG,42503,SUF,82438
858,Alitalia,FCO,51631,SUF,82438
1914,Wizz Air,BUD,43268,SUF,82438
1047,eurowings,PUY,75545,SUF,82438
858,Alitalia,ATH,40920,SUF,82438
1047,eurowings,DUB,47874,SUF,82438
1324,KLM,AMS,40595,SUF,82438
1368,Lufthansa,OSL,73132,SUF,82438
858,Alitalia,RIX,79576,SUF,82438
1746,Tuifly.be,BRU,43141,SUF,82438
834,Air Berlin,SOF,82150,SUF,82438
858,Alitalia,ZRH,98424,SUF,82438
1384,Swiss,ZRH,98424,SUF,82438
858,Alitalia,IEV,58646,SUF,82438
1515,Czech Airlines,CDG,44759,SUF,82438
1047,eurowings,LHR,65698,SUF,82438
1523,Austrian Airlines,MSQ,68529,SUF,82438
1368,Lufthansa,LJU,65797,SUF,82438
1047,eurowings,PRG,75383,SUF,82438
981,Condor,FRA,52337,SUF,82438
983,Cebgo,CEB,44802,SUG,82439
1663,TAROM,TLV,84326,SUJ,82442
1914,Wizz Air,LTN,66270,SUJ,82442
1793,United,AKL,40492,SUN,82446
1793,United,YEG,95495,SUN,82446
851,Alaska Airlines,SEA,81665,SUN,82446
851,Alaska Airlines,HAV,56150,SUN,82446
1324,KLM,PEK,74763,SUN,82446
1033,Aer Lingus,AMS,40595,SUN,82446
881,British Airways,GVA,54833,SUN,82446
838,Air France,CDG,44759,SUN,82446
981,Condor,BCN,42414,SUN,82446
1324,KLM,DPS,47651,SUN,82446
1044,Ethiopian Airlines,BEY,42521,SUN,82446
838,Air France,BLL,42844,SUN,82446
1324,KLM,JNB,61362,SUN,82446
1324,KLM,RAK,79179,SUN,82446
1082,Fiji Airways,SIN,81870,SUV,82454
1082,Fiji Airways,AKL,40492,SUV,82454
1082,Fiji Airways,KDV,63206,SUV,82454
1082,Fiji Airways,HNL,56764,SUV,82454
1082,Fiji Airways,CXI,45721,SUV,82454
1082,Fiji Airways,VLI,88921,SUV,82454
1082,Fiji Airways,SYD,82628,SUV,82454
1082,Fiji Airways,FUN,52494,SUV,82454
1555,Polar airlines,YKS,95795,SUY,82457
1412,Air Madagascar,WMN,91278,SVB,82482
210,Boutique Air,ABQ,40065,SVC,82483
903,Caribbean Airlines,YYZ,96474,SVD,82484
903,Caribbean Airlines,FLL,52060,SVD,82484
1369,LIAT,ANU,40645,SVD,82484
1369,LIAT,GND,54452,SVD,82484
1369,LIAT,DOM,47597,SVD,82484
1369,LIAT,EIS,49619,SVD,82484
1369,LIAT,POS,75251,SVD,82484
1369,LIAT,BGI,42601,SVD,82484
1369,LIAT,FDF,51670,SVD,82484
1369,LIAT,SJU,81925,SVD,82484
1369,LIAT,SXM,82589,SVD,82484
1369,LIAT,SLU,82021,SVD,82484
903,Caribbean Airlines,KIN,63438,SVD,82484
1001,Norwegian,BKK,42795,SVG,82487
288,Etihad Airways,NBO,70015,SVG,82487
288,Etihad Airways,JED,60932,SVG,82487
1324,KLM,BAH,42312,SVG,82487
1324,KLM,DPS,47651,SVG,82487
288,Etihad Airways,KUL,64012,SVG,82487
1707,SAS,CAI,44617,SVG,82487
1324,KLM,ACC,40099,SVG,82487
1324,KLM,KWI,64105,SVG,82487
900,airBaltic,TLV,84326,SVG,82487
1324,KLM,MCT,67764,SVG,82487
1324,KLM,LIM,65741,SVG,82487
1324,KLM,BOG,42983,SVG,82487
835,Air Canada,EZE,50421,SVG,82487
1081,Icelandair,KEF,63238,SVG,82487
1324,KLM,GYE,54981,SVG,82487
1324,KLM,SCL,81580,SVG,82487
1081,Icelandair,YUL,96268,SVG,82487
1324,KLM,MEX,67864,SVG,82487
1755,Turkish Airlines,IKA,58913,SVG,82487
1001,Norwegian,LCA,65441,SVG,82487
1001,Norwegian,OAK,72267,SVG,82487
881,British Airways,MRU,68485,SVG,82487
881,British Airways,UVF,87094,SVG,82487
1001,Norwegian,TIV,84182,SVG,82487
1324,KLM,AUA,40961,SVG,82487
838,Air France,HAV,56150,SVG,82487
288,Etihad Airways,DEL,47116,SVG,82487
881,British Airways,SJO,81919,SVG,82487
1324,KLM,PTY,75497,SVG,82487
1324,KLM,TBS,83843,SVG,82487
900,airBaltic,LED,65540,SVG,82487
1914,Wizz Air,SZZ,82698,SVG,82487
900,airBaltic,HEL,56332,SVG,82487
1001,Norwegian,SZG,82679,SVG,82487
1001,Norwegian,MJV,68102,SVG,82487
1001,Norwegian,FAO,51535,SVG,82487
900,airBaltic,TLL,84316,SVG,82487
1707,SAS,OTP,73184,SVG,82487
1001,Norwegian,ARN,40830,SVG,82487
1001,Norwegian,CPH,45336,SVG,82487
1324,KLM,JRO,61567,SVG,82487
1324,KLM,TIA,84161,SVG,82487
1324,KLM,LOS,66035,SVG,82487
288,Etihad Airways,DUR,47890,SVG,82487
1001,Norwegian,RAK,79179,SVG,82487
1001,Norwegian,SJJ,81914,SVG,82487
1001,Norwegian,FCO,51631,SVG,82487
1001,Norwegian,PRN,75390,SVG,82487
1001,Norwegian,BUD,43268,SVG,82487
1001,Norwegian,DBV,46982,SVG,82487
900,airBaltic,SKG,81959,SVG,82487
1001,Norwegian,DUB,47874,SVG,82487
1324,KLM,AMS,40595,SVG,82487
1707,SAS,AMS,40595,SVG,82487
1001,Norwegian,OSL,73132,SVG,82487
900,airBaltic,LPX,66088,SVG,82487
900,airBaltic,RIX,79576,SVG,82487
1707,SAS,FAE,51525,SVG,82487
1707,SAS,BRU,43141,SVG,82487
900,airBaltic,ZRH,98424,SVG,82487
900,airBaltic,KBP,63104,SVG,82487
1001,Norwegian,NCE,70053,SVG,82487
1914,Wizz Air,KUN,64014,SVG,82487
900,airBaltic,MSQ,68529,SVG,82487
1324,KLM,LJU,65797,SVG,82487
1001,Norwegian,PRG,75383,SVG,82487
1001,Norwegian,SXF,82582,SVG,82487
1324,KLM,WDH,90840,SVG,82487
288,Etihad Airways,EBB,49266,SVG,82487
1755,Turkish Airlines,KTM,63965,SVG,82487
288,Etihad Airways,MLE,68181,SVG,82487
288,Etihad Airways,DAC,46915,SVG,82487
1717,Aeroflot,ULN,86622,SVO,82495
1717,Aeroflot,BKK,42795,SVO,82495
1717,Aeroflot,SGN,81774,SVO,82495
838,Air France,COO,45295,SVO,82495
1324,KLM,BGF,42598,SVO,82495
929,Air China,MFM,67901,SVO,82495
1717,Aeroflot,HKG,56615,SVO,82495
852,Royal Air Maroc,DLA,47441,SVO,82495
838,Air France,ROB,79842,SVO,82495
838,Air France,NKC,70435,SVO,82495
838,Air France,LBV,65414,SVO,82495
838,Air France,CAY,44633,SVO,82495
1189,Hainan Airlines,AKL,40492,SVO,82495
1324,KLM,PBM,74621,SVO,82495
981,Condor,FOR,52210,SVO,82495
1317,Korean Air,ROR,79858,SVO,82495
1717,Aeroflot,BEY,42521,SVO,82495
1717,Aeroflot,JFK,60987,SVO,82495
981,Condor,MRU,68485,SVO,82495
1317,Korean Air,SPN,82206,SVO,82495
929,Air China,MEL,67852,SVO,82495
981,Condor,TGU,84085,SVO,82495
981,Condor,PUJ,75530,SVO,82495
1285,Air Serbia,TGD,84068,SVO,82495
1324,KLM,BON,42990,SVO,82495
1324,KLM,AUA,40961,SVO,82495
981,Condor,PTP,75488,SVO,82495
1324,KLM,CUR,45586,SVO,82495
1717,Aeroflot,HAV,56150,SVO,82495
954,China Southern,FRU,52357,SVO,82495
1717,Aeroflot,DEL,47116,SVO,82495
1717,Aeroflot,MLE,68181,SVO,82495
1717,Aeroflot,ICN,58542,SVO,82495
1717,Aeroflot,NRT,70788,SVO,82495
981,Condor,SJO,81919,SVO,82495
981,Condor,MBJ,67706,SVO,82495
981,Condor,FDF,51670,SVO,82495
1717,Aeroflot,WAW,90711,SVO,82495
857,Finnair,HEL,56332,SVO,82495
900,airBaltic,TMP,84368,SVO,82495
1717,Aeroflot,TLL,84316,SVO,82495
900,airBaltic,TLL,84316,SVO,82495
1717,Aeroflot,OTP,73184,SVO,82495
1717,Aeroflot,ARN,40830,SVO,82495
900,airBaltic,ARN,40830,SVO,82495
1717,Aeroflot,CPH,45336,SVO,82495
838,Air France,NIM,70349,SVO,82495
852,Royal Air Maroc,LOS,66035,SVO,82495
981,Condor,ZSE,98469,SVO,82495
852,Royal Air Maroc,CMN,45198,SVO,82495
1285,Air Serbia,BEG,42503,SVO,82495
900,airBaltic,DBV,46982,SVO,82495
1325,Air Malta,MLA,68177,SVO,82495
900,airBaltic,MLA,68177,SVO,82495
1717,Aeroflot,AMS,40595,SVO,82495
1717,Aeroflot,OSL,73132,SVO,82495
900,airBaltic,OSL,73132,SVO,82495
1717,Aeroflot,NCE,70053,SVO,82495
1717,Aeroflot,LHR,65698,SVO,82495
900,airBaltic,MSQ,68529,SVO,82495
1375,LOT,LJU,65797,SVO,82495
1280,Adria,LJU,65797,SVO,82495
1619,Smart Wings,PRG,75383,SVO,82495
981,Condor,POS,75251,SVO,82495
857,Finnair,BKK,42795,SVQ,82497
1618,Qatar Airways,NBO,70015,SVQ,82497
881,British Airways,IST,59316,SVQ,82497
1218,Iberia,AMM,40589,SVQ,82497
1324,KLM,CGK,44907,SVQ,82497
1324,KLM,KUL,64012,SVQ,82497
1324,KLM,HKG,56615,SVQ,82497
1218,Iberia,DOH,47592,SVQ,82497
1618,Qatar Airways,KGL,63340,SVQ,82497
1760,TAP Portugal,LAD,65348,SVQ,82497
1324,KLM,CAI,44617,SVQ,82497
1218,Iberia,SSG,82343,SVQ,82497
7,Vueling Airlines,BJL,42748,SVQ,82497
1760,TAP Portugal,ACC,40099,SVQ,82497
1760,TAP Portugal,ALG,40535,SVQ,82497
1618,Qatar Airways,KWI,64105,SVQ,82497
7,Vueling Airlines,TLV,84326,SVQ,82497
1324,KLM,MCT,67764,SVQ,82497
1816,Air Europa,LIM,65741,SVQ,82497
1218,Iberia,BOG,42983,SVQ,82497
1218,Iberia,EZE,50421,SVQ,82497
1760,TAP Portugal,CCS,44723,SVQ,82497
7,Vueling Airlines,KEF,63238,SVQ,82497
1218,Iberia,UIO,86479,SVQ,82497
1218,Iberia,SCL,81580,SVQ,82497
1218,Iberia,MVD,68660,SVQ,82497
1760,TAP Portugal,REC,79363,SVQ,82497
881,British Airways,BDA,42449,SVQ,82497
1760,TAP Portugal,YYZ,96474,SVQ,82497
1760,TAP Portugal,MEX,67864,SVQ,82497
1218,Iberia,LCA,65441,SVQ,82497
1618,Qatar Airways,DWC,47971,SVQ,82497
1218,Iberia,BEY,42521,SVQ,82497
1760,TAP Portugal,MIA,68033,SVQ,82497
881,British Airways,ANU,40645,SVQ,82497
1324,KLM,SAP,81488,SVQ,82497
981,Condor,GUA,54785,SVQ,82497
1218,Iberia,PUJ,75530,SVQ,82497
1324,KLM,SXM,82589,SVQ,82497
1324,KLM,AUA,40961,SVQ,82497
1324,KLM,CUR,45586,SVQ,82497
1218,Iberia,HAV,56150,SVQ,82497
1218,Iberia,PVG,75575,SVQ,82497
1324,KLM,DEL,47116,SVQ,82497
981,Condor,MLE,68181,SVQ,82497
1324,KLM,ICN,58542,SVQ,82497
1324,KLM,TSE,84645,SVQ,82497
1324,KLM,NRT,70788,SVQ,82497
1218,Iberia,SJO,81919,SVQ,82497
1324,KLM,PTY,75497,SVQ,82497
7,Vueling Airlines,DME,47493,SVQ,82497
1218,Iberia,KRK,63867,SVQ,82497
7,Vueling Airlines,TUN,84750,SVQ,82497
7,Vueling Airlines,HEL,56332,SVQ,82497
1710,Brussels Airlines,VIE,88773,SVQ,82497
1831,Volotea,BIO,42703,SVQ,82497
1760,TAP Portugal,LUX,66328,SVQ,82497
1760,TAP Portugal,LIS,65747,SVQ,82497
7,Vueling Airlines,TLL,84316,SVQ,82497
1218,Iberia,OTP,73184,SVQ,82497
7,Vueling Airlines,ARN,40830,SVQ,82497
7,Vueling Airlines,CPH,45336,SVQ,82497
1324,KLM,DAR,46930,SVQ,82497
1324,KLM,TIA,84161,SVQ,82497
1760,TAP Portugal,DKR,47410,SVQ,82497
1618,Qatar Airways,CPT,45348,SVQ,82497
1760,TAP Portugal,RAK,79179,SVQ,82497
7,Vueling Airlines,BEG,42503,SVQ,82497
7,Vueling Airlines,FCO,51631,SVQ,82497
1368,Lufthansa,PRN,75390,SVQ,82497
1760,TAP Portugal,BUD,43268,SVQ,82497
7,Vueling Airlines,DBV,46982,SVQ,82497
7,Vueling Airlines,MLA,68177,SVQ,82497
7,Vueling Airlines,JMK,61323,SVQ,82497
1218,Iberia,DUB,47874,SVQ,82497
1190,transavia,AMS,40595,SVQ,82497
1218,Iberia,OSL,73132,SVQ,82497
1218,Iberia,RIX,79576,SVQ,82497
1710,Brussels Airlines,BRU,43141,SVQ,82497
1050,easyJet,SOF,82150,SVQ,82497
1384,Swiss,ZRH,98424,SVQ,82497
1760,TAP Portugal,GVA,54833,SVQ,82497
7,Vueling Airlines,IEV,58646,SVQ,82497
1190,transavia,ORY,73097,SVQ,82497
1710,Brussels Airlines,KUN,64014,SVQ,82497
881,British Airways,LGW,65655,SVQ,82497
1368,Lufthansa,MSQ,68529,SVQ,82497
1050,easyJet,LJU,65797,SVQ,82497
1710,Brussels Airlines,PRG,75383,SVQ,82497
1619,Smart Wings,PRG,75383,SVQ,82497
1190,transavia,MUC,68611,SVQ,82497
1760,TAP Portugal,TMS,84371,SVQ,82497
1324,KLM,SAL,81484,SVQ,82497
1050,easyJet,TIV,84182,SVQ,82497
981,Condor,MGA,67937,SVQ,82497
881,British Airways,GIB,54210,SVQ,82497
1082,Fiji Airways,NAN,69966,SVU,82501
1082,Fiji Airways,SFO,81727,SVU,82501
1687,S7 Airlines,AMM,40589,SVX,82504
1687,S7 Airlines,BOJ,42986,SVX,82504
1687,S7 Airlines,MSQ,68529,SVX,82504
843,AirAsia,DMK,47499,SWA,82529
1281,Jetstar,SIN,81870,SWA,82529
843,AirAsia,SIN,81870,SWA,82529
954,China Southern,TPE,84501,SWA,82529
954,China Southern,PQC,75331,SWA,82529
843,AirAsia,KUL,64012,SWA,82529
954,China Southern,PNH,75192,SWA,82529
954,China Southern,RGN,79470,SWA,82529
954,China Southern,CHC,44947,SWA,82529
954,China Southern,DXB,48018,SWA,82529
181,Sichuan Airlines,LAX,65368,SWA,82529
843,AirAsia,MEL,67852,SWA,82529
954,China Southern,CAN,44622,SWA,82529
954,China Southern,DEL,47116,SWA,82529
954,China Southern,KTM,63965,SWA,82529
929,Air China,VIE,88773,SWA,82529
929,Air China,MAD,67652,SWA,82529
929,Air China,ARN,40830,SWA,82529
929,Air China,FCO,51631,SWA,82529
954,China Southern,AMS,40595,SWA,82529
954,China Southern,CDG,44759,SWA,82529
954,China Southern,LHR,65698,SWA,82529
929,Air China,MSQ,68529,SWA,82529
929,Air China,MUC,68611,SWA,82529
929,Air China,BUD,43268,SWA,82529
929,Air China,ATH,40920,SWA,82529
954,China Southern,HKG,56615,SWA,82529
870,jetBlue,LIM,65741,SWF,82534
870,jetBlue,MDE,67797,SWF,82534
870,jetBlue,UIO,86479,SWF,82534
870,jetBlue,BDA,42449,SWF,82534
1108,Allegiant Air,MYR,68818,SWF,82534
870,jetBlue,BQN,43086,SWF,82534
870,jetBlue,PAP,74576,SWF,82534
870,jetBlue,NAS,69971,SWF,82534
870,jetBlue,POS,75251,SWF,82534
870,jetBlue,BGI,42601,SWF,82534
870,jetBlue,PLS,75107,SWF,82534
1276,Japan Airlines,HND,56756,SWF,82534
870,jetBlue,SJO,81919,SWF,82534
870,jetBlue,KIN,63438,SWF,82534
1001,Norwegian,BCN,42414,SWF,82534
1324,KLM,FCO,51631,SWF,82534
1001,Norwegian,ATH,40920,SWF,82534
1001,Norwegian,DUB,47874,SWF,82534
1324,KLM,AMS,40595,SWF,82534
1001,Norwegian,ORY,73097,SWF,82534
1001,Norwegian,EDI,49369,SWF,82534
1324,KLM,MUC,68611,SWF,82534
241,South African Airways,JNB,61362,SWF,82534
1001,Norwegian,BGO,42607,SWF,82534
954,China Southern,PNH,75192,SWF,82534
870,jetBlue,GND,54452,SWF,82534
870,jetBlue,DXB,48018,SWF,82534
1001,Norwegian,KEF,63238,SWF,82534
870,jetBlue,CUR,45586,SWF,82534
1001,Norwegian,ARN,40830,SWF,82534
1274,LATAM Airlines Brasil,LFW,65607,SWF,82534
870,jetBlue,EIS,49619,SWF,82534
870,jetBlue,HAV,56150,SWF,82534
870,jetBlue,ANU,40645,SWF,82534
1324,KLM,SIN,81870,SWF,82534
1324,KLM,KGL,63340,SWF,82534
1001,Norwegian,PRG,75383,SWF,82534
1324,KLM,TIA,84161,SWF,82534
1001,Norwegian,CPH,45336,SWF,82534
1001,Norwegian,VNO,89023,SWF,82534
1324,KLM,BUD,43268,SWF,82534
1001,Norwegian,KRK,63867,SWF,82534
1001,Norwegian,HEL,56332,SWF,82534
1324,KLM,EBB,49266,SWF,82534
1001,Norwegian,SJJ,81914,SWF,82534
1001,Norwegian,TLL,84316,SWF,82534
1324,KLM,HEL,56332,SXB,82578
1831,Volotea,PMO,75151,SXB,82578
1710,Brussels Airlines,MXP,68768,SXB,82578
1218,Iberia,ATH,40920,SXB,82578
1324,KLM,RIX,79576,SXB,82578
1710,Brussels Airlines,BRU,43141,SXB,82578
1831,Volotea,NCE,70053,SXB,82578
1717,Aeroflot,ULN,86622,SXF,82582
1001,Norwegian,BKK,42795,SXF,82582
1717,Aeroflot,HAN,56142,SXF,82582
981,Condor,AYT,41172,SXF,82582
1161,Pegasus Airlines,RUH,80136,SXF,82582
1161,Pegasus Airlines,BAH,42312,SXF,82582
1161,Pegasus Airlines,AMM,40589,SXF,82582
1161,Pegasus Airlines,DOH,47592,SXF,82582
981,Condor,HRG,56951,SXF,82582
